query_id,category,question,chunk_id,systems,original_relevance,candidate_text,review_status,reviewer,relevance,rationale,second_reviewer_relevance
q_0046,paraphrase,What detail does the source provide about Transgender Persons Welfare Framework?,chunk_3de597d2,"{""bm25"": {""rank"": 2, ""score"": 14.589173594740334}}",,"the community concerns in education sector in a holistic way-that implies giving attention to the Four core issue of:- Access7, Equity8, Enabling Environment9, and Employment. The policy and programmatic framework on education has to ensure that all the important aspects as highlighted above are addressed to improve access and infuse equality in our education sector (primary, secondary and higher level). The framework should address the aforesaid four core areas in education sector to ensure that a holistic approach is being adopted in addressing the gaps. The framework will revolve around four pillars which are dwelled upon as; 7 Accessibility indicates that the educational system is non- d",pending,,,,
q_0046,paraphrase,What detail does the source provide about Transgender Persons Welfare Framework?,chunk_7b76a736,"{""faiss"": {""rank"": 3, ""score"": 0.578957310514443}}",,"we need to develop to achieve the objective of faster, more inclusive and sustainable growth. We first considerthe development of human capabilities, whichare in many ways the most important. Then we focus on institutional capabilities and the development of infrastructure which is a general capability enhancer for all agents. Both the Central and State Governments have a large role to play in developing these capabilities and the Twelfth Plan at the Centraland State level should accord high importance to this effort.”6 5. Development of human capabilities involve efforts towards improving life and longevity, education, skill development, nutrition, health, drinking water and sanitation and ",pending,,,,
q_0046,paraphrase,What detail does the source provide about Transgender Persons Welfare Framework?,chunk_a66661a7,"{""faiss"": {""rank"": 1, ""score"": 0.5863494830688306}}",,"A Sharpe. 2004. Violence, identity and policing: The case of violence against transgender people. Criminal Justice.4(4), 395-417. 18Rhonda, JF and DR Esther. 2007. A Study of Transgender Adults and Their Non-Transgender Siblings on Demographic Characteristics, Social Support, and Experiences of Violence, Journal of LGBT Health Research, Vol. 3(3) 2007 Page | 47 therapies, or by forcing them to get married. They are also often denied their share of the family property. Those transgender individuals who manage to survive the hostility they encounter as children and youth, find their employment opportunities as to be curtailed, both by the limited formal education many have had, and by stigma a",pending,,,,
q_0046,paraphrase,What detail does the source provide about Transgender Persons Welfare Framework?,chunk_b46acc34,"{""faiss"": {""rank"": 2, ""score"": 0.5798660598192038}}",,"about cases registered against them as accused. 20. For the long run, the possibility of a law to prevent discrimination and atrocities may be considered. 21. Social Welfare: Policy and institutional reforms that enable access to social protection schemes, targeting the poor and other at-risk groups, must be made transgender inclusive. 22. Community strengthening and involvement: The capacity of community organizations to monitor, document and respond to discrimination and human rights violations must be strengthened. Training in legal literacy, and public speaking for advocacy are needed. Transgender representation in dialogues around social and legal protection, policy and legal reform, an",pending,,,,
q_0047,paraphrase,What detail does the source provide about Mission Shakti?,chunk_16bd7095,"{""bm25"": {""rank"": 2, ""score"": 14.426742936757254}}",,"Scheme: Swachh Bharat Mission – Urban 2.0 Ministry: Ministry Of Housing & Urban Affairs Level: Central Scheme type: Centrally Sponsored Scheme Target beneficiaries: Individual, Family Overview A sanitation scheme for the construction of Individual Household Latrines (IHHL) for urban households. Detailed description A sanitation scheme for the construction of Individual Household Latrines (IHHL) for urban households. The Mission has the following components: Household toilets, including conversion of insanitary latrines into pour-flush latrines. Community toilets Public toilets Solid waste management IEC & Public Awareness Capacity building and Administrative & Office Expenses (A&OE) Benefits",pending,,,,
q_0047,paraphrase,What detail does the source provide about Mission Shakti?,chunk_1ec4c3a5,"{""bm25"": {""rank"": 3, ""score"": 13.94364130931007}, ""faiss"": {""rank"": 3, ""score"": 0.47616765722001025}}",,"issued by the Government of India regarding branding of CSSs, in all schemes of the Ministry. Accordingly, change of names/ symbols/ logos/ other identifiers of Mission Shakti as a whole or its sub-schemes or components shall not be permitted. All the institutions supported under the scheme or any events/ conferences/ seminars organized under Mission Shakti shall mandatorily carry the names/ symbols/ logos/ other identifiers in the sameform in which it has been prescribed on all hoardings/ banners/ backdrop/ posters/ boards/ brochures/ pamphlets/ leaflets or any other publications and IEC materials, whether in printed or electronic form. No co- branding of scheme components would be allowed.",pending,,,,
q_0047,paraphrase,What detail does the source provide about Mission Shakti?,chunk_36efdfe4,"{""entity_graph"": {""rank"": 1, ""score"": 0.5}}",,"by the MWCD at Central level. Similar arrangements may be made at State/District level. The details of manpower requirement along with Qualification under various component of Mission Shakti is at Annexure-IV. Since the institutions under Mission Shakti like OSCs, WHLs, Shakti Sadan, SakhiNiwas and Crèche will play a vital role for safety, security and empowerment of Women, the term of staff engaged on contract basis, if any, by the States /UTs for these institutions should ordinarily be up to the 15th Finance Commission Cycle i.e. up to 2025-26.However, it will be subject to annual performance appraisal of such staff being satisfactory and clearance from Vigilance angle. Qualification presc",pending,,,,
q_0047,paraphrase,What detail does the source provide about Mission Shakti?,chunk_37528100,"{""entity_graph"": {""rank"": 2, ""score"": 0.5}}",,"the care burden on women and increase female labour force participation by promoting skill development, capacity building, financial literacy, access to micro-credit etc. The Ministry of Women Child Development (MWCD) is the Nodal Ministry for holistic development of Women and Children. Being the nodal Ministry for the advancement of women and children, the Ministry formulates plans, policies and programmes; enacts/ amends legislation, guides and coordinates the efforts of various stakeholders. Prior to Mission Shakti, the Ministry was implementing various sub-schemes under Mission for Protection and Empowerment of Women (MPEW) viz., BetiBachaoBetiPadhao (BBBP), Mahila Shakti Kendra (MSK), S",pending,,,,
q_0047,paraphrase,What detail does the source provide about Mission Shakti?,chunk_3875c260,"{""entity_graph"": {""rank"": 3, ""score"": 0.5}}",,"% in the case of the dormitories. Fees charged from the children in the Day Care Centre should not be more than 5% of the emoluments of their mother, or the actual expenditure whichever is less. The rent for women under training for job shall not exceed the lowest rent charged from any of the working women residing in the same facility. The rent for such trainees may be charged from the institution/ organization sponsoring the training and in case that is not possible from the woman herself. The rent does not include use of the mess and other facilities like washing machines for which user charges should be collected. As far as possible, women with children are accommodated in single/ double",pending,,,,
q_0047,paraphrase,What detail does the source provide about Mission Shakti?,chunk_aee2c7b4,"{""faiss"": {""rank"": 1, ""score"": 0.5779399738333699}}",,"and grassroots level functionaries. It is intended to serve as a reference manual for officials at the National, State/Union Territory (UT) and District / grass root levels for policy guidance and monitoring. These guidelines list out the services to be provided under the Scheme and steps and processes/procedures for implementation. These guidelines also highlight the roles and responsibilities of various line departments. It provides indicative monitoring and reporting formats to be used at different levels. The guidelines may be modified based on the feedback received from States/UTs from time to time, as per requirements, to ensure proper implementation. 1.2 OBJECTIVE OF MISSION SHAKTI Th",pending,,,,
q_0047,paraphrase,What detail does the source provide about Mission Shakti?,chunk_b6b57cb1,"{""bm25"": {""rank"": 1, ""score"": 16.42029896251532}}",,"build awareness about social issues, facilitate discussions on issues concerning women. The existing platform of Gram Sabha/ MahilaSabha/Village Health Sanitation & Nutrition Committee (VHSNC)/ Village Health and Nutrition Day (VHND) may be used. xvii. To organize meetings of the State/ District/ Block Level Convergence Committees to highlight issues related to women and provide solutions and to ensure effective monitoring of convergence efforts at the grass root level. xviii. Coordinate and encourage involvement of retired citizens in various activities related to women empowerment xix. Facilitate grievance redressal through articulation and follow-up cases in right forums such as Panchayat",pending,,,,
